TIME,GEO,PLANT_TEC,HP_TECH,UNIT,Value
2015,Greece,Installed thermal capacity,Aerothermal,Megawatt,0.00
2015,Greece,Installed thermal capacity,Geothermal,Megawatt,0.00
2015,Greece,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2015,Spain,Installed thermal capacity,Aerothermal,Megawatt,15374.16
2015,Spain,Installed thermal capacity,Geothermal,Megawatt,119.33
2015,Spain,Installed thermal capacity,Hydrothermal,Megawatt,1.64
2015,France,Installed thermal capacity,Aerothermal,Megawatt,37641.28
2015,France,Installed thermal capacity,Geothermal,Megawatt,2264.05
2015,France,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2015,Croatia,Installed thermal capacity,Aerothermal,Megawatt,0.00
2015,Croatia,Installed thermal capacity,Geothermal,Megawatt,0.00
2015,Croatia,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2015,Italy,Installed thermal capacity,Aerothermal,Megawatt,0.00
2015,Italy,Installed thermal capacity,Geothermal,Megawatt,0.00
2015,Italy,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2015,Cyprus,Installed thermal capacity,Aerothermal,Megawatt,0.00
2015,Cyprus,Installed thermal capacity,Geothermal,Megawatt,0.00
2015,Cyprus,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2015,Latvia,Installed thermal capacity,Aerothermal,Megawatt,0.00
2015,Latvia,Installed thermal capacity,Geothermal,Megawatt,0.00
2015,Latvia,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2015,Lithuania,Installed thermal capacity,Aerothermal,Megawatt,0.00
2015,Lithuania,Installed thermal capacity,Geothermal,Megawatt,0.00
2015,Lithuania,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2015,Luxembourg,Installed thermal capacity,Aerothermal,Megawatt,6.55
2015,Luxembourg,Installed thermal capacity,Geothermal,Megawatt,2.64
2015,Luxembourg,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2015,Hungary,Installed thermal capacity,Aerothermal,Megawatt,0.00
2015,Hungary,Installed thermal capacity,Geothermal,Megawatt,0.00
2015,Hungary,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2015,Malta,Installed thermal capacity,Aerothermal,Megawatt,0.00
2015,Malta,Installed thermal capacity,Geothermal,Megawatt,0.00
2015,Malta,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2015,Netherlands,Installed thermal capacity,Aerothermal,Megawatt,0.00
2015,Netherlands,Installed thermal capacity,Geothermal,Megawatt,0.00
2015,Netherlands,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2015,Austria,Installed thermal capacity,Aerothermal,Megawatt,811.12
2015,Austria,Installed thermal capacity,Geothermal,Megawatt,1109.02
2015,Austria,Installed thermal capacity,Hydrothermal,Megawatt,242.14
2015,Poland,Installed thermal capacity,Aerothermal,Megawatt,409.39
2015,Poland,Installed thermal capacity,Geothermal,Megawatt,581.36
2015,Poland,Installed thermal capacity,Hydrothermal,Megawatt,42.08
2015,Portugal,Installed thermal capacity,Aerothermal,Megawatt,9247.52
2015,Portugal,Installed thermal capacity,Geothermal,Megawatt,0.00
2015,Portugal,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2015,Romania,Installed thermal capacity,Aerothermal,Megawatt,0.00
2015,Romania,Installed thermal capacity,Geothermal,Megawatt,0.00
2015,Romania,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2015,Slovenia,Installed thermal capacity,Aerothermal,Megawatt,0.00
2015,Slovenia,Installed thermal capacity,Geothermal,Megawatt,0.00
2015,Slovenia,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2015,Slovakia,Installed thermal capacity,Aerothermal,Megawatt,0.00
2015,Slovakia,Installed thermal capacity,Geothermal,Megawatt,0.00
2015,Slovakia,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2015,Finland,Installed thermal capacity,Aerothermal,Megawatt,0.00
2015,Finland,Installed thermal capacity,Geothermal,Megawatt,0.00
2015,Finland,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2015,Sweden,Installed thermal capacity,Aerothermal,Megawatt,3950.00
2015,Sweden,Installed thermal capacity,Geothermal,Megawatt,5300.00
2015,Sweden,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2015,United Kingdom,Installed thermal capacity,Aerothermal,Megawatt,25132.58
2015,United Kingdom,Installed thermal capacity,Geothermal,Megawatt,696.03
2015,United Kingdom,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2016,European Union - 27 countries (from 2020),Installed thermal capacity,Aerothermal,Megawatt,80841.68
2016,European Union - 27 countries (from 2020),Installed thermal capacity,Geothermal,Megawatt,13945.94
2016,European Union - 27 countries (from 2020),Installed thermal capacity,Hydrothermal,Megawatt,1028.03
2016,Euro area - 19 countries  (from 2015),Installed thermal capacity,Aerothermal,Megawatt,74890.00
2016,Euro area - 19 countries  (from 2015),Installed thermal capacity,Geothermal,Megawatt,6863.08
2016,Euro area - 19 countries  (from 2015),Installed thermal capacity,Hydrothermal,Megawatt,957.13
2016,Belgium,Installed thermal capacity,Aerothermal,Megawatt,0.00
2016,Belgium,Installed thermal capacity,Geothermal,Megawatt,0.00
2016,Belgium,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2016,Bulgaria,Installed thermal capacity,Aerothermal,Megawatt,0.00
2016,Bulgaria,Installed thermal capacity,Geothermal,Megawatt,0.00
2016,Bulgaria,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2016,Czechia,Installed thermal capacity,Aerothermal,Megawatt,901.84
2016,Czechia,Installed thermal capacity,Geothermal,Megawatt,257.14
2016,Czechia,Installed thermal capacity,Hydrothermal,Megawatt,27.34
2016,Denmark,Installed thermal capacity,Aerothermal,Megawatt,0.00
2016,Denmark,Installed thermal capacity,Geothermal,Megawatt,0.00
2016,Denmark,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2016,Germany,Installed thermal capacity,Aerothermal,Megawatt,4775.73
2016,Germany,Installed thermal capacity,Geothermal,Megawatt,3287.89
2016,Germany,Installed thermal capacity,Hydrothermal,Megawatt,703.79
2016,Estonia,Installed thermal capacity,Aerothermal,Megawatt,0.00
2016,Estonia,Installed thermal capacity,Geothermal,Megawatt,0.00
2016,Estonia,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2016,Ireland,Installed thermal capacity,Aerothermal,Megawatt,0.00
2016,Ireland,Installed thermal capacity,Geothermal,Megawatt,0.00
2016,Ireland,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2016,Greece,Installed thermal capacity,Aerothermal,Megawatt,0.00
2016,Greece,Installed thermal capacity,Geothermal,Megawatt,0.00
2016,Greece,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2016,Spain,Installed thermal capacity,Aerothermal,Megawatt,18233.77
2016,Spain,Installed thermal capacity,Geothermal,Megawatt,131.21
2016,Spain,Installed thermal capacity,Hydrothermal,Megawatt,1.64
2016,France,Installed thermal capacity,Aerothermal,Megawatt,41623.71
2016,France,Installed thermal capacity,Geothermal,Megawatt,2284.07
2016,France,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2016,Croatia,Installed thermal capacity,Aerothermal,Megawatt,0.00
2016,Croatia,Installed thermal capacity,Geothermal,Megawatt,0.00
2016,Croatia,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2016,Italy,Installed thermal capacity,Aerothermal,Megawatt,0.00
2016,Italy,Installed thermal capacity,Geothermal,Megawatt,0.00
2016,Italy,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2016,Cyprus,Installed thermal capacity,Aerothermal,Megawatt,0.00
2016,Cyprus,Installed thermal capacity,Geothermal,Megawatt,0.00
2016,Cyprus,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2016,Latvia,Installed thermal capacity,Aerothermal,Megawatt,0.00
2016,Latvia,Installed thermal capacity,Geothermal,Megawatt,0.00
2016,Latvia,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2016,Lithuania,Installed thermal capacity,Aerothermal,Megawatt,0.00
2016,Lithuania,Installed thermal capacity,Geothermal,Megawatt,0.00
2016,Lithuania,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2016,Luxembourg,Installed thermal capacity,Aerothermal,Megawatt,7.29
2016,Luxembourg,Installed thermal capacity,Geothermal,Megawatt,3.68
2016,Luxembourg,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2016,Hungary,Installed thermal capacity,Aerothermal,Megawatt,0.00
2016,Hungary,Installed thermal capacity,Geothermal,Megawatt,0.00
2016,Hungary,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2016,Malta,Installed thermal capacity,Aerothermal,Megawatt,0.00
2016,Malta,Installed thermal capacity,Geothermal,Megawatt,0.00
2016,Malta,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2016,Netherlands,Installed thermal capacity,Aerothermal,Megawatt,0.00
2016,Netherlands,Installed thermal capacity,Geothermal,Megawatt,0.00
2016,Netherlands,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2016,Austria,Installed thermal capacity,Aerothermal,Megawatt,947.39
2016,Austria,Installed thermal capacity,Geothermal,Megawatt,1156.24
2016,Austria,Installed thermal capacity,Hydrothermal,Megawatt,251.69
2016,Poland,Installed thermal capacity,Aerothermal,Megawatt,549.85
2016,Poland,Installed thermal capacity,Geothermal,Megawatt,655.73
2016,Poland,Installed thermal capacity,Hydrothermal,Megawatt,43.57
2016,Portugal,Installed thermal capacity,Aerothermal,Megawatt,9302.10
2016,Portugal,Installed thermal capacity,Geothermal,Megawatt,0.00
2016,Portugal,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2016,Romania,Installed thermal capacity,Aerothermal,Megawatt,0.00
2016,Romania,Installed thermal capacity,Geothermal,Megawatt,0.00
2016,Romania,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2016,Slovenia,Installed thermal capacity,Aerothermal,Megawatt,0.00
2016,Slovenia,Installed thermal capacity,Geothermal,Megawatt,0.00
2016,Slovenia,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2016,Slovakia,Installed thermal capacity,Aerothermal,Megawatt,0.00
2016,Slovakia,Installed thermal capacity,Geothermal,Megawatt,0.00
2016,Slovakia,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2016,Finland,Installed thermal capacity,Aerothermal,Megawatt,0.00
2016,Finland,Installed thermal capacity,Geothermal,Megawatt,0.00
2016,Finland,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2016,Sweden,Installed thermal capacity,Aerothermal,Megawatt,4500.00
2016,Sweden,Installed thermal capacity,Geothermal,Megawatt,6170.00
2016,Sweden,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2016,United Kingdom,Installed thermal capacity,Aerothermal,Megawatt,24739.55
2016,United Kingdom,Installed thermal capacity,Geothermal,Megawatt,671.80
2016,United Kingdom,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2017,European Union - 27 countries (from 2020),Installed thermal capacity,Aerothermal,Megawatt,222655.10
2017,European Union - 27 countries (from 2020),Installed thermal capacity,Geothermal,Megawatt,15216.72
2017,European Union - 27 countries (from 2020),Installed thermal capacity,Hydrothermal,Megawatt,1164.78
2017,Euro area - 19 countries  (from 2015),Installed thermal capacity,Aerothermal,Megawatt,216273.05
2017,Euro area - 19 countries  (from 2015),Installed thermal capacity,Geothermal,Megawatt,8022.18
2017,Euro area - 19 countries  (from 2015),Installed thermal capacity,Hydrothermal,Megawatt,1078.75
2017,Belgium,Installed thermal capacity,Aerothermal,Megawatt,0.00
2017,Belgium,Installed thermal capacity,Geothermal,Megawatt,0.00
2017,Belgium,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2017,Bulgaria,Installed thermal capacity,Aerothermal,Megawatt,0.00
2017,Bulgaria,Installed thermal capacity,Geothermal,Megawatt,0.00
2017,Bulgaria,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2017,Czechia,Installed thermal capacity,Aerothermal,Megawatt,1106.49
2017,Czechia,Installed thermal capacity,Geothermal,Megawatt,272.45
2017,Czechia,Installed thermal capacity,Hydrothermal,Megawatt,29.86
2017,Denmark,Installed thermal capacity,Aerothermal,Megawatt,0.00
2017,Denmark,Installed thermal capacity,Geothermal,Megawatt,0.00
2017,Denmark,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2017,Germany,Installed thermal capacity,Aerothermal,Megawatt,5345.80
2017,Germany,Installed thermal capacity,Geothermal,Megawatt,3445.93
2017,Germany,Installed thermal capacity,Hydrothermal,Megawatt,732.59
2017,Estonia,Installed thermal capacity,Aerothermal,Megawatt,0.00
2017,Estonia,Installed thermal capacity,Geothermal,Megawatt,0.00
2017,Estonia,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2017,Ireland,Installed thermal capacity,Aerothermal,Megawatt,0.00
2017,Ireland,Installed thermal capacity,Geothermal,Megawatt,0.00
2017,Ireland,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2017,Greece,Installed thermal capacity,Aerothermal,Megawatt,6777.74
2017,Greece,Installed thermal capacity,Geothermal,Megawatt,148.00
2017,Greece,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2017,Spain,Installed thermal capacity,Aerothermal,Megawatt,21451.88
2017,Spain,Installed thermal capacity,Geothermal,Megawatt,145.04
2017,Spain,Installed thermal capacity,Hydrothermal,Megawatt,1.64
2017,France,Installed thermal capacity,Aerothermal,Megawatt,46009.21
2017,France,Installed thermal capacity,Geothermal,Megawatt,2291.45
2017,France,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2017,Croatia,Installed thermal capacity,Aerothermal,Megawatt,0.00
2017,Croatia,Installed thermal capacity,Geothermal,Megawatt,0.00
2017,Croatia,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2017,Italy,Installed thermal capacity,Aerothermal,Megawatt,125974.88
2017,Italy,Installed thermal capacity,Geothermal,Megawatt,780.43
2017,Italy,Installed thermal capacity,Hydrothermal,Megawatt,86.72
2017,Cyprus,Installed thermal capacity,Aerothermal,Megawatt,0.00
2017,Cyprus,Installed thermal capacity,Geothermal,Megawatt,0.00
2017,Cyprus,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2017,Latvia,Installed thermal capacity,Aerothermal,Megawatt,1.44
2017,Latvia,Installed thermal capacity,Geothermal,Megawatt,2.92
2017,Latvia,Installed thermal capacity,Hydrothermal,Megawatt,0.18
2017,Lithuania,Installed thermal capacity,Aerothermal,Megawatt,0.00
2017,Lithuania,Installed thermal capacity,Geothermal,Megawatt,0.00
2017,Lithuania,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2017,Luxembourg,Installed thermal capacity,Aerothermal,Megawatt,7.96
2017,Luxembourg,Installed thermal capacity,Geothermal,Megawatt,4.49
2017,Luxembourg,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2017,Hungary,Installed thermal capacity,Aerothermal,Megawatt,58.00
2017,Hungary,Installed thermal capacity,Geothermal,Megawatt,25.00
2017,Hungary,Installed thermal capacity,Hydrothermal,Megawatt,10.00
2017,Malta,Installed thermal capacity,Aerothermal,Megawatt,0.00
2017,Malta,Installed thermal capacity,Geothermal,Megawatt,0.00
2017,Malta,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2017,Netherlands,Installed thermal capacity,Aerothermal,Megawatt,0.00
2017,Netherlands,Installed thermal capacity,Geothermal,Megawatt,0.00
2017,Netherlands,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2017,Austria,Installed thermal capacity,Aerothermal,Megawatt,1094.91
2017,Austria,Installed thermal capacity,Geothermal,Megawatt,1203.91
2017,Austria,Installed thermal capacity,Hydrothermal,Megawatt,257.63
2017,Poland,Installed thermal capacity,Aerothermal,Megawatt,717.56
2017,Poland,Installed thermal capacity,Geothermal,Megawatt,727.08
2017,Poland,Installed thermal capacity,Hydrothermal,Megawatt,46.17
2017,Portugal,Installed thermal capacity,Aerothermal,Megawatt,9609.23
2017,Portugal,Installed thermal capacity,Geothermal,Megawatt,0.00
2017,Portugal,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2017,Romania,Installed thermal capacity,Aerothermal,Megawatt,0.00
2017,Romania,Installed thermal capacity,Geothermal,Megawatt,0.00
2017,Romania,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2017,Slovenia,Installed thermal capacity,Aerothermal,Megawatt,0.00
2017,Slovenia,Installed thermal capacity,Geothermal,Megawatt,0.00
2017,Slovenia,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2017,Slovakia,Installed thermal capacity,Aerothermal,Megawatt,0.00
2017,Slovakia,Installed thermal capacity,Geothermal,Megawatt,0.00
2017,Slovakia,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2017,Finland,Installed thermal capacity,Aerothermal,Megawatt,0.00
2017,Finland,Installed thermal capacity,Geothermal,Megawatt,0.00
2017,Finland,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2017,Sweden,Installed thermal capacity,Aerothermal,Megawatt,4500.00
2017,Sweden,Installed thermal capacity,Geothermal,Megawatt,6170.00
2017,Sweden,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2017,United Kingdom,Installed thermal capacity,Aerothermal,Megawatt,24843.45
2017,United Kingdom,Installed thermal capacity,Geothermal,Megawatt,546.79
2017,United Kingdom,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2018,European Union - 27 countries (from 2020),Installed thermal capacity,Aerothermal,Megawatt,230952.21
2018,European Union - 27 countries (from 2020),Installed thermal capacity,Geothermal,Megawatt,15884.87
2018,European Union - 27 countries (from 2020),Installed thermal capacity,Hydrothermal,Megawatt,1198.60
2018,Euro area - 19 countries  (from 2015),Installed thermal capacity,Aerothermal,Megawatt,223764.17
2018,Euro area - 19 countries  (from 2015),Installed thermal capacity,Geothermal,Megawatt,8293.74
2018,Euro area - 19 countries  (from 2015),Installed thermal capacity,Hydrothermal,Megawatt,1111.34
2018,Belgium,Installed thermal capacity,Aerothermal,Megawatt,0.00
2018,Belgium,Installed thermal capacity,Geothermal,Megawatt,0.00
2018,Belgium,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2018,Bulgaria,Installed thermal capacity,Aerothermal,Megawatt,0.00
2018,Bulgaria,Installed thermal capacity,Geothermal,Megawatt,0.00
2018,Bulgaria,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2018,Czechia,Installed thermal capacity,Aerothermal,Megawatt,1358.39
2018,Czechia,Installed thermal capacity,Geothermal,Megawatt,291.09
2018,Czechia,Installed thermal capacity,Hydrothermal,Megawatt,31.04
2018,Denmark,Installed thermal capacity,Aerothermal,Megawatt,0.00
2018,Denmark,Installed thermal capacity,Geothermal,Megawatt,0.00
2018,Denmark,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2018,Germany,Installed thermal capacity,Aerothermal,Megawatt,5973.13
2018,Germany,Installed thermal capacity,Geothermal,Megawatt,3608.62
2018,Germany,Installed thermal capacity,Hydrothermal,Megawatt,758.67
2018,Estonia,Installed thermal capacity,Aerothermal,Megawatt,0.00
2018,Estonia,Installed thermal capacity,Geothermal,Megawatt,0.00
2018,Estonia,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2018,Ireland,Installed thermal capacity,Aerothermal,Megawatt,0.00
2018,Ireland,Installed thermal capacity,Geothermal,Megawatt,0.00
2018,Ireland,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2018,Greece,Installed thermal capacity,Aerothermal,Megawatt,7619.00
2018,Greece,Installed thermal capacity,Geothermal,Megawatt,148.00
2018,Greece,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2018,Spain,Installed thermal capacity,Aerothermal,Megawatt,24746.45
2018,Spain,Installed thermal capacity,Geothermal,Megawatt,162.27
2018,Spain,Installed thermal capacity,Hydrothermal,Megawatt,1.86
2018,France,Installed thermal capacity,Aerothermal,Megawatt,50969.22
2018,France,Installed thermal capacity,Geothermal,Megawatt,2275.20
2018,France,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2018,Croatia,Installed thermal capacity,Aerothermal,Megawatt,0.00
2018,Croatia,Installed thermal capacity,Geothermal,Megawatt,0.00
2018,Croatia,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2018,Italy,Installed thermal capacity,Aerothermal,Megawatt,123159.39
2018,Italy,Installed thermal capacity,Geothermal,Megawatt,793.12
2018,Italy,Installed thermal capacity,Hydrothermal,Megawatt,88.13
2018,Cyprus,Installed thermal capacity,Aerothermal,Megawatt,0.00
2018,Cyprus,Installed thermal capacity,Geothermal,Megawatt,0.00
2018,Cyprus,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2018,Latvia,Installed thermal capacity,Aerothermal,Megawatt,1.44
2018,Latvia,Installed thermal capacity,Geothermal,Megawatt,2.92
2018,Latvia,Installed thermal capacity,Hydrothermal,Megawatt,0.18
2018,Lithuania,Installed thermal capacity,Aerothermal,Megawatt,34.43
2018,Lithuania,Installed thermal capacity,Geothermal,Megawatt,46.23
2018,Lithuania,Installed thermal capacity,Hydrothermal,Megawatt,1.28
2018,Luxembourg,Installed thermal capacity,Aerothermal,Megawatt,9.47
2018,Luxembourg,Installed thermal capacity,Geothermal,Megawatt,5.52
2018,Luxembourg,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2018,Hungary,Installed thermal capacity,Aerothermal,Megawatt,91.00
2018,Hungary,Installed thermal capacity,Geothermal,Megawatt,26.00
2018,Hungary,Installed thermal capacity,Hydrothermal,Megawatt,10.00
2018,Malta,Installed thermal capacity,Aerothermal,Megawatt,0.00
2018,Malta,Installed thermal capacity,Geothermal,Megawatt,0.00
2018,Malta,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2018,Netherlands,Installed thermal capacity,Aerothermal,Megawatt,0.00
2018,Netherlands,Installed thermal capacity,Geothermal,Megawatt,0.00
2018,Netherlands,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2018,Austria,Installed thermal capacity,Aerothermal,Megawatt,1251.10
2018,Austria,Installed thermal capacity,Geothermal,Megawatt,1251.85
2018,Austria,Installed thermal capacity,Hydrothermal,Megawatt,261.23
2018,Poland,Installed thermal capacity,Aerothermal,Megawatt,928.64
2018,Poland,Installed thermal capacity,Geothermal,Megawatt,804.04
2018,Poland,Installed thermal capacity,Hydrothermal,Megawatt,46.23
2018,Portugal,Installed thermal capacity,Aerothermal,Megawatt,10000.54
2018,Portugal,Installed thermal capacity,Geothermal,Megawatt,0.00
2018,Portugal,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2018,Romania,Installed thermal capacity,Aerothermal,Megawatt,0.00
2018,Romania,Installed thermal capacity,Geothermal,Megawatt,0.00
2018,Romania,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2018,Slovenia,Installed thermal capacity,Aerothermal,Megawatt,0.00
2018,Slovenia,Installed thermal capacity,Geothermal,Megawatt,0.00
2018,Slovenia,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2018,Slovakia,Installed thermal capacity,Aerothermal,Megawatt,0.00
2018,Slovakia,Installed thermal capacity,Geothermal,Megawatt,0.00
2018,Slovakia,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2018,Finland,Installed thermal capacity,Aerothermal,Megawatt,0.00
2018,Finland,Installed thermal capacity,Geothermal,Megawatt,0.00
2018,Finland,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2018,Sweden,Installed thermal capacity,Aerothermal,Megawatt,4810.00
2018,Sweden,Installed thermal capacity,Geothermal,Megawatt,6470.00
2018,Sweden,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2018,United Kingdom,Installed thermal capacity,Aerothermal,Megawatt,25139.51
2018,United Kingdom,Installed thermal capacity,Geothermal,Megawatt,569.35
2018,United Kingdom,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2019,European Union - 27 countries (from 2020),Installed thermal capacity,Aerothermal,Megawatt,240123.54
2019,European Union - 27 countries (from 2020),Installed thermal capacity,Geothermal,Megawatt,16242.04
2019,European Union - 27 countries (from 2020),Installed thermal capacity,Hydrothermal,Megawatt,1231.41
2019,Euro area - 19 countries  (from 2015),Installed thermal capacity,Aerothermal,Megawatt,232285.14
2019,Euro area - 19 countries  (from 2015),Installed thermal capacity,Geothermal,Megawatt,8515.37
2019,Euro area - 19 countries  (from 2015),Installed thermal capacity,Hydrothermal,Megawatt,1144.00
2019,Belgium,Installed thermal capacity,Aerothermal,Megawatt,0.00
2019,Belgium,Installed thermal capacity,Geothermal,Megawatt,0.00
2019,Belgium,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2019,Bulgaria,Installed thermal capacity,Aerothermal,Megawatt,0.00
2019,Bulgaria,Installed thermal capacity,Geothermal,Megawatt,0.00
2019,Bulgaria,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2019,Czechia,Installed thermal capacity,Aerothermal,Megawatt,1662.48
2019,Czechia,Installed thermal capacity,Geothermal,Megawatt,306.44
2019,Czechia,Installed thermal capacity,Hydrothermal,Megawatt,32.22
2019,Denmark,Installed thermal capacity,Aerothermal,Megawatt,0.00
2019,Denmark,Installed thermal capacity,Geothermal,Megawatt,0.00
2019,Denmark,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2019,Germany,Installed thermal capacity,Aerothermal,Megawatt,6650.00
2019,Germany,Installed thermal capacity,Geothermal,Megawatt,3750.02
2019,Germany,Installed thermal capacity,Hydrothermal,Megawatt,772.37
2019,Estonia,Installed thermal capacity,Aerothermal,Megawatt,0.00
2019,Estonia,Installed thermal capacity,Geothermal,Megawatt,0.00
2019,Estonia,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2019,Ireland,Installed thermal capacity,Aerothermal,Megawatt,0.00
2019,Ireland,Installed thermal capacity,Geothermal,Megawatt,0.00
2019,Ireland,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2019,Greece,Installed thermal capacity,Aerothermal,Megawatt,8419.00
2019,Greece,Installed thermal capacity,Geothermal,Megawatt,175.00
2019,Greece,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2019,Spain,Installed thermal capacity,Aerothermal,Megawatt,27914.93
2019,Spain,Installed thermal capacity,Geothermal,Megawatt,167.37
2019,Spain,Installed thermal capacity,Hydrothermal,Megawatt,1.86
2019,France,Installed thermal capacity,Aerothermal,Megawatt,57846.28
2019,France,Installed thermal capacity,Geothermal,Megawatt,2253.49
2019,France,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2019,Croatia,Installed thermal capacity,Aerothermal,Megawatt,0.00
2019,Croatia,Installed thermal capacity,Geothermal,Megawatt,0.00
2019,Croatia,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2019,Italy,Installed thermal capacity,Aerothermal,Megawatt,118759.12
2019,Italy,Installed thermal capacity,Geothermal,Megawatt,812.99
2019,Italy,Installed thermal capacity,Hydrothermal,Megawatt,90.33
2019,Cyprus,Installed thermal capacity,Aerothermal,Megawatt,0.00
2019,Cyprus,Installed thermal capacity,Geothermal,Megawatt,0.00
2019,Cyprus,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2019,Latvia,Installed thermal capacity,Aerothermal,Megawatt,1.44
2019,Latvia,Installed thermal capacity,Geothermal,Megawatt,2.92
2019,Latvia,Installed thermal capacity,Hydrothermal,Megawatt,0.18
2019,Lithuania,Installed thermal capacity,Aerothermal,Megawatt,42.60
2019,Lithuania,Installed thermal capacity,Geothermal,Megawatt,46.90
2019,Lithuania,Installed thermal capacity,Hydrothermal,Megawatt,1.30
2019,Luxembourg,Installed thermal capacity,Aerothermal,Megawatt,10.56
2019,Luxembourg,Installed thermal capacity,Geothermal,Megawatt,6.22
2019,Luxembourg,Installed thermal capacity,Hydrothermal,Megawatt,0.00
2019,Hungary,Installed thermal capacity,Aerothermal,Megawatt,138.00
2019,Hungary,Installed thermal capacity,Geothermal,Megawatt,51.00
